USER_ID,feat1,feat2,feat3,feat4,feat5,ITEM_ID
user_4460,8,4,5,2,3,item_0
user_4461,6,4,9,5,8,item_0
user_4462,6,1,8,9,6,item_0
user_4463,10,5,10,7,8,item_0
user_4464,2,3,5,9,3,item_0
user_4465,10,10,10,9,6,item_2
user_4466,6,8,6,10,4,item_2
user_4467,9,3,7,2,8,item_0
user_4468,5,8,9,3,8,item_0
user_4469,5,10,8,5,9,item_2
user_4470,7,5,5,7,1,item_2
user_4471,5,1,1,5,8,item_1
user_4472,3,9,5,7,10,item_2
user_4473,8,2,3,8,7,item_3
user_4474,3,4,5,2,8,item_0
user_4475,5,5,7,3,7,item_0
user_4476,1,9,5,5,9,item_2
user_4477,4,8,5,5,6,item_0
user_4478,3,4,10,8,2,item_0
user_4479,2,3,2,2,1,item_2
user_4480,7,2,6,4,10,item_2
user_4481,1,6,2,3,10,item_1
user_4482,5,9,1,8,2,item_0
user_4483,6,4,9,10,1,item_0
user_4484,1,4,2,3,7,item_2
user_4485,10,5,2,7,5,item_2
user_4486,9,7,4,5,10,item_0
user_4487,7,8,3,7,6,item_2
user_4488,5,8,5,10,8,item_1
user_4489,6,7,2,1,4,item_2
user_4490,2,6,2,7,7,item_0
user_4491,3,2,10,2,4,item_0
user_4492,7,10,4,9,2,item_0
user_4493,10,4,7,4,10,item_0
user_4494,5,6,3,3,4,item_0
user_4495,8,3,3,2,7,item_0
user_4496,4,2,1,6,4,item_0
user_4497,10,4,9,5,2,item_0
user_4498,3,3,3,8,7,item_0
user_4499,1,4,4,7,1,item_2
user_4500,7,9,4,5,7,item_2
user_4501,10,4,7,8,6,item_0
user_4502,10,9,3,6,2,item_0
user_4503,3,10,5,4,5,item_0
user_4504,4,10,5,10,5,item_0
user_4505,4,9,7,4,2,item_0
user_4506,3,9,9,8,1,item_0
user_4507,6,6,2,10,1,item_0
user_4508,10,4,3,10,1,item_0
user_4509,5,6,5,7,8,item_0
user_4510,1,9,3,1,10,item_0
user_4511,7,9,5,3,10,item_0
user_4512,1,4,4,4,4,item_2
user_4513,9,2,6,1,8,item_0
user_4514,7,3,6,7,6,item_2
user_4515,3,4,3,1,4,item_0
user_4516,2,3,4,3,3,item_0
user_4517,1,9,10,10,2,item_0
user_4518,5,1,2,2,9,item_3
user_4519,9,4,2,2,3,item_0
user_4520,6,8,9,9,3,item_0
user_4521,9,7,2,8,7,item_2
user_4522,6,8,8,2,3,item_2
user_4523,10,10,9,4,1,item_2
user_4524,2,10,10,1,9,item_0
user_4525,6,8,6,10,10,item_0
user_4526,2,5,2,2,3,item_1
user_4527,1,8,7,8,1,item_0
user_4528,5,5,9,6,5,item_0
user_4529,9,3,6,8,6,item_0
user_4530,3,10,5,6,7,item_2
user_4531,4,10,5,10,9,item_0
user_4532,8,3,2,4,5,item_0
user_4533,1,10,6,1,6,item_0
user_4534,8,9,6,3,7,item_0
user_4535,7,10,6,9,6,item_0
user_4536,3,6,2,9,3,item_2
user_4537,9,2,6,4,9,item_2
user_4538,2,4,6,4,7,item_2
user_4539,5,1,2,9,5,item_1
user_4540,5,4,8,10,8,item_2
user_4541,8,3,9,3,5,item_2
user_4542,1,9,3,9,6,item_0
user_4543,5,6,4,3,10,item_0
user_4544,8,6,3,4,3,item_2
user_4545,4,3,5,5,4,item_0
user_4546,1,8,3,5,1,item_0
user_4547,4,1,2,9,8,item_3
user_4548,5,1,9,3,3,item_0
user_4549,3,4,5,6,4,item_1
user_4550,8,9,7,9,10,item_2
user_4551,4,7,3,8,2,item_0
user_4552,2,10,1,5,7,item_1
user_4553,5,10,7,4,10,item_0
user_4554,8,6,3,3,8,item_0
user_4555,10,9,1,8,2,item_0
user_4556,10,2,1,7,2,item_2
user_4557,8,4,4,4,3,item_2
user_4558,6,2,1,3,1,item_2
user_4559,6,6,2,4,3,item_0
user_4560,8,5,9,7,8,item_2
user_4561,6,7,3,1,7,item_2
user_4562,8,10,1,6,7,item_0
user_4563,7,9,5,4,6,item_0
user_4564,3,10,5,3,8,item_2
user_4565,10,2,8,3,5,item_0
user_4566,8,1,10,3,7,item_0
user_4567,4,6,7,3,7,item_0
user_4568,4,3,8,1,10,item_0
user_4569,1,6,9,8,2,item_2
user_4570,7,7,4,3,1,item_2
user_4571,4,10,3,10,9,item_2
user_4572,4,6,2,8,3,item_0
user_4573,2,10,6,10,5,item_2
user_4574,7,4,9,3,3,item_2
user_4575,7,5,2,5,4,item_2
user_4576,4,4,5,1,10,item_2
user_4577,10,3,6,10,1,item_2
user_4578,4,6,5,8,5,item_2
user_4579,2,1,5,8,9,item_0
user_4580,5,7,5,9,7,item_0
user_4581,5,7,5,8,2,item_0
user_4582,8,3,4,5,1,item_0
user_4583,3,6,3,5,2,item_2
user_4584,1,8,10,5,9,item_0
user_4585,2,10,4,4,1,item_2
user_4586,2,2,1,9,7,item_0
user_4587,6,3,5,8,6,item_0
user_4588,1,5,5,3,7,item_0
user_4589,3,8,8,4,1,item_0
user_4590,6,8,2,3,10,item_2
user_4591,8,5,5,4,10,item_2
user_4592,2,7,3,9,5,item_2
user_4593,1,4,6,4,7,item_2
user_4594,10,5,10,6,8,item_2
user_4595,5,4,3,7,8,item_2
user_4596,4,7,10,2,1,item_0
user_4597,10,10,10,10,1,item_2
user_4598,1,10,2,7,10,item_2
user_4599,10,9,4,4,1,item_2
user_4600,4,4,1,8,2,item_0
user_4601,3,4,6,8,8,item_0
user_4602,5,5,8,10,6,item_0
user_4603,2,8,9,8,2,item_2
user_4604,6,10,3,7,8,item_0
user_4605,4,1,6,10,2,item_2
user_4606,2,8,3,5,9,item_2
user_4607,7,8,1,3,5,item_0
user_4608,4,5,5,6,6,item_0
user_4609,3,2,7,9,3,item_0
user_4610,10,2,10,1,10,item_3
user_4611,6,5,10,7,1,item_0
user_4612,1,8,1,9,2,item_0
user_4613,4,10,10,3,10,item_3
user_4614,9,5,8,8,7,item_0
user_4615,6,7,7,8,6,item_0
user_4616,10,3,7,10,6,item_1
user_4617,8,5,2,1,5,item_0
user_4618,5,6,5,4,1,item_0
user_4619,8,5,9,9,8,item_0
user_4620,4,5,9,7,5,item_0
user_4621,8,3,10,6,1,item_2
user_4622,4,1,1,2,10,item_3
user_4623,7,10,1,9,3,item_1
user_4624,2,3,2,6,1,item_2
user_4625,8,5,3,4,9,item_0
user_4626,6,5,10,5,5,item_0
user_4627,3,10,9,8,1,item_0
user_4628,4,9,9,8,3,item_0
user_4629,5,8,7,8,10,item_0
user_4630,8,10,10,6,8,item_0
user_4631,9,2,7,6,3,item_0
user_4632,8,4,3,3,9,item_2
user_4633,4,3,4,10,9,item_0
user_4634,7,9,4,6,8,item_0
user_4635,2,10,3,7,8,item_0
user_4636,3,6,8,1,2,item_1
user_4637,9,6,1,8,10,item_2
user_4638,4,7,4,7,9,item_2
user_4639,10,9,5,9,5,item_2
user_4640,1,7,8,1,1,item_3
user_4641,9,3,7,1,6,item_2
user_4642,5,8,6,10,5,item_2
user_4643,5,2,7,4,5,item_2
user_4644,2,2,5,4,1,item_0
user_4645,3,1,7,10,9,item_0
user_4646,9,5,2,6,1,item_2
user_4647,3,7,7,10,8,item_2
user_4648,8,5,9,10,8,item_0
user_4649,3,2,9,3,5,item_2
user_4650,7,3,10,2,5,item_2
user_4651,6,5,1,4,1,item_2
user_4652,4,5,5,8,1,item_0
user_4653,6,7,4,3,6,item_0
user_4654,3,4,5,1,4,item_1
user_4655,8,1,6,5,5,item_2
user_4656,2,7,5,9,8,item_0
user_4657,5,10,1,9,7,item_0
user_4658,2,5,4,8,10,item_0
user_4659,9,2,10,5,2,item_2
user_4660,7,10,9,7,6,item_2
user_4661,2,2,5,10,6,item_2
user_4662,4,10,3,9,10,item_0
user_4663,4,8,3,7,10,item_2
user_4664,3,2,4,10,5,item_2
user_4665,1,4,3,5,9,item_0
user_4666,9,3,1,10,10,item_0
user_4667,2,3,5,4,7,item_2
user_4668,8,2,9,3,10,item_2
user_4669,7,1,10,8,4,item_2
user_4670,9,2,2,8,2,item_0
user_4671,5,6,3,7,10,item_2
user_4672,8,6,10,4,2,item_0
user_4673,6,2,8,3,7,item_0
user_4674,8,6,7,9,3,item_0
user_4675,3,10,7,4,8,item_0
user_4676,8,4,3,9,6,item_0
user_4677,3,3,3,9,6,item_0
user_4678,10,1,6,3,5,item_0
user_4679,1,7,1,4,9,item_0
user_4680,7,1,3,4,5,item_3
user_4681,4,9,1,10,3,item_2
user_4682,7,5,10,3,4,item_2
user_4683,2,10,3,9,7,item_0
user_4684,6,9,5,5,6,item_0
user_4685,10,9,8,2,9,item_0
user_4686,5,10,1,6,6,item_1
user_4687,5,2,6,2,2,item_0
user_4688,7,7,4,4,9,item_0
user_4689,6,6,5,1,6,item_2
user_4690,5,3,8,9,10,item_0
user_4691,2,9,6,6,4,item_0
user_4692,2,10,2,6,5,item_0
user_4693,6,3,5,7,4,item_1
user_4694,10,10,10,1,8,item_0
user_4695,3,2,6,1,10,item_2
user_4696,10,9,6,9,5,item_0
user_4697,2,2,3,3,10,item_1
user_4698,5,3,9,7,8,item_0
user_4699,7,2,2,6,2,item_0
user_4700,1,9,8,9,7,item_0
user_4701,8,8,10,3,6,item_2
user_4702,2,9,3,9,6,item_0
user_4703,4,2,3,1,5,item_2
user_4704,6,8,2,6,8,item_0
user_4705,2,7,8,7,2,item_0
user_4706,6,3,5,8,8,item_0
user_4707,10,7,3,1,9,item_2
user_4708,8,9,10,5,9,item_0
user_4709,1,9,10,9,4,item_0
user_4710,4,1,1,7,2,item_0
user_4711,1,8,2,3,10,item_0
user_4712,2,5,3,8,4,item_0
user_4713,4,1,8,10,10,item_1
user_4714,7,7,5,9,1,item_0
user_4715,7,7,1,4,8,item_2
user_4716,10,1,7,4,7,item_3
user_4717,10,2,9,6,7,item_0
user_4718,6,5,9,5,2,item_0
user_4719,4,6,3,3,1,item_2
user_4720,10,9,5,5,8,item_0
user_4721,4,1,6,7,5,item_0
user_4722,4,4,2,8,2,item_0
user_4723,5,2,1,3,6,item_3
user_4724,1,1,10,5,9,item_2
user_4725,9,8,7,8,1,item_3
user_4726,4,4,2,4,3,item_0
user_4727,1,1,7,1,1,item_0
user_4728,5,2,5,6,8,item_0
user_4729,1,10,10,4,3,item_0
user_4730,2,1,6,9,10,item_0
user_4731,2,9,5,10,3,item_2
user_4732,4,7,8,1,8,item_2
user_4733,6,5,7,5,7,item_0
user_4734,3,10,5,8,5,item_2
user_4735,6,6,4,6,9,item_0
user_4736,3,6,4,5,7,item_2
user_4737,7,6,1,5,5,item_2
user_4738,10,5,10,7,7,item_0
user_4739,7,10,6,1,4,item_2
user_4740,6,8,4,9,9,item_1
user_4741,7,4,7,6,6,item_0
user_4742,1,9,5,4,2,item_3
user_4743,6,10,4,2,7,item_0
user_4744,5,9,1,4,10,item_2
user_4745,9,8,8,9,7,item_2
user_4746,5,2,2,10,6,item_0
user_4747,4,9,3,10,3,item_2
user_4748,6,10,7,2,10,item_2
user_4749,2,8,10,7,10,item_0
user_4750,6,8,3,4,7,item_0
user_4751,10,10,2,8,8,item_2
user_4752,9,1,6,2,7,item_0
user_4753,5,8,5,7,7,item_0
user_4754,7,3,7,10,10,item_0
user_4755,8,9,10,3,3,item_1
user_4756,8,4,4,5,7,item_1
user_4757,10,1,8,6,2,item_0
user_4758,8,2,6,9,5,item_0
user_4759,7,1,4,1,2,item_0
user_4760,9,2,8,8,4,item_2
user_4761,3,6,1,5,9,item_2
user_4762,1,4,8,3,9,item_0
user_4763,1,5,3,6,10,item_2
user_4764,1,9,10,9,8,item_2
user_4765,3,2,5,3,6,item_0
user_4766,6,7,9,3,6,item_2
user_4767,3,4,3,8,8,item_0
user_4768,4,10,5,5,3,item_0
user_4769,5,9,4,9,2,item_3
user_4770,4,6,5,4,9,item_0
user_4771,7,3,6,4,6,item_1
user_4772,3,9,1,6,5,item_0
user_4773,5,8,2,6,9,item_0
user_4774,6,10,7,10,1,item_0
user_4775,2,6,5,6,7,item_2
user_4776,3,4,3,5,10,item_3
user_4777,10,3,10,5,8,item_0
user_4778,7,2,7,3,8,item_2
user_4779,2,1,1,9,3,item_0
user_4780,5,9,10,3,6,item_2
user_4781,7,2,2,10,1,item_2
user_4782,9,5,1,4,4,item_0
user_4783,1,10,8,6,2,item_2
user_4784,8,9,1,2,10,item_2
user_4785,7,6,10,6,8,item_2
user_4786,6,7,4,4,7,item_1
user_4787,4,8,6,4,4,item_0
user_4788,7,1,5,9,2,item_2
user_4789,7,1,6,5,4,item_0
user_4790,5,1,6,2,5,item_2
user_4791,3,5,3,9,10,item_3
user_4792,10,3,8,8,2,item_2
user_4793,9,3,5,5,3,item_0
user_4794,10,4,1,7,8,item_0
user_4795,4,10,7,7,5,item_2
user_4796,2,3,1,2,5,item_2
user_4797,2,3,9,2,2,item_2
user_4798,8,5,5,1,2,item_0
user_4799,9,7,6,7,2,item_0
user_4800,2,9,2,3,2,item_0
user_4801,2,6,8,6,2,item_0
user_4802,4,4,9,9,6,item_1
user_4803,7,8,6,9,5,item_0
user_4804,2,7,3,1,2,item_0
user_4805,2,9,6,5,4,item_0
user_4806,4,7,9,7,9,item_2
user_4807,1,2,7,6,5,item_3
user_4808,8,6,7,9,1,item_2
user_4809,2,4,5,10,6,item_0
user_4810,1,3,5,1,1,item_2
user_4811,4,1,8,4,3,item_2
user_4812,3,3,8,3,7,item_2
user_4813,8,4,6,1,6,item_2
user_4814,1,9,6,8,5,item_0
user_4815,5,5,8,10,10,item_0
user_4816,5,6,10,1,9,item_0
user_4817,3,8,1,8,6,item_0
user_4818,10,5,3,10,5,item_2
user_4819,4,8,1,5,1,item_2
user_4820,4,1,2,7,9,item_2
user_4821,5,2,3,4,4,item_0
user_4822,10,9,2,2,5,item_0
user_4823,7,10,8,3,4,item_2
user_4824,1,2,9,7,4,item_2
user_4825,7,8,3,5,10,item_0
user_4826,6,8,3,6,5,item_0
user_4827,4,9,7,6,3,item_1
user_4828,3,1,1,9,8,item_0
user_4829,7,9,2,3,9,item_3
user_4830,5,5,2,3,2,item_1
user_4831,3,2,9,3,4,item_0
user_4832,8,10,5,9,6,item_3
user_4833,8,8,7,9,4,item_0
user_4834,1,7,2,3,2,item_2
user_4835,8,9,8,9,3,item_2
user_4836,7,5,6,6,8,item_0
user_4837,7,7,6,10,1,item_2
user_4838,3,4,2,7,9,item_2
user_4839,4,9,2,3,10,item_0
user_4840,2,7,4,4,2,item_0
user_4841,1,4,10,2,9,item_2
user_4842,3,8,7,1,8,item_2
user_4843,6,7,5,7,3,item_2
user_4844,4,1,1,5,10,item_0
user_4845,10,5,2,10,2,item_0
user_4846,4,5,8,7,9,item_2
user_4847,3,10,10,1,3,item_2
user_4848,1,10,1,8,9,item_2
user_4849,9,8,1,3,9,item_2
user_4850,3,2,1,3,5,item_0
user_4851,1,7,7,2,6,item_3
user_4852,8,10,7,8,4,item_2
user_4853,1,1,9,9,5,item_2
user_4854,5,4,6,4,6,item_2
user_4855,1,10,1,8,5,item_0
user_4856,4,2,10,3,5,item_1
user_4857,7,10,5,6,1,item_2
user_4858,1,3,2,2,9,item_2
user_4859,4,5,3,4,2,item_0
user_4860,5,6,10,7,10,item_0
user_4861,1,4,10,2,8,item_0
user_4862,9,1,6,9,8,item_2
user_4863,9,2,8,10,9,item_2
user_4864,1,1,5,10,5,item_0
user_4865,8,1,1,4,3,item_0
user_4866,10,7,10,4,8,item_2
user_4867,9,5,1,9,8,item_3
user_4868,8,10,6,2,7,item_0
user_4869,5,1,3,6,2,item_2
user_4870,8,10,9,2,10,item_0
user_4871,4,5,6,6,8,item_0
user_4872,1,7,9,8,5,item_0
user_4873,6,5,9,2,10,item_0
user_4874,1,9,5,4,3,item_0
user_4875,6,2,9,5,6,item_2
user_4876,8,5,2,8,4,item_0
user_4877,2,9,3,2,5,item_0
user_4878,6,6,8,10,4,item_2
user_4879,5,9,9,6,1,item_0
user_4880,3,4,8,1,9,item_2
user_4881,10,5,1,4,4,item_0
user_4882,5,3,10,10,3,item_2
user_4883,3,8,7,10,10,item_2
user_4884,1,9,1,2,6,item_2
user_4885,8,7,4,4,10,item_0
user_4886,9,5,2,9,2,item_0
user_4887,6,3,10,8,7,item_2
user_4888,2,3,7,1,4,item_1
user_4889,1,7,9,6,3,item_2
user_4890,5,10,6,2,5,item_0
user_4891,6,4,4,8,9,item_0
user_4892,7,1,2,7,10,item_0
user_4893,3,6,1,5,6,item_2
user_4894,2,8,4,10,8,item_0
user_4895,9,2,8,1,3,item_2
user_4896,3,7,7,1,5,item_2
user_4897,5,4,6,7,6,item_2
user_4898,3,4,10,2,4,item_0
user_4899,10,8,7,8,10,item_0
user_4900,5,9,1,3,2,item_0
user_4901,9,5,6,8,1,item_2
user_4902,7,10,5,6,7,item_2
user_4903,7,8,7,1,7,item_1
user_4904,3,4,8,6,8,item_0
user_4905,5,10,2,7,9,item_2
user_4906,7,5,8,10,3,item_2
user_4907,7,7,5,1,9,item_0
user_4908,1,9,10,1,7,item_3
user_4909,7,2,4,2,1,item_0
user_4910,1,10,6,7,1,item_0
user_4911,8,9,6,1,7,item_0
user_4912,4,7,6,5,7,item_2
user_4913,10,1,1,8,10,item_2
user_4914,3,10,1,5,6,item_2
user_4915,10,2,3,10,2,item_2
user_4916,9,7,1,5,1,item_2
user_4917,5,9,6,7,4,item_0
user_4918,8,6,4,3,8,item_0
user_4919,4,5,1,1,9,item_2
user_4920,5,6,4,7,3,item_1
user_4921,2,7,5,4,7,item_2
user_4922,4,5,7,6,8,item_2
user_4923,6,2,10,5,7,item_2
user_4924,1,4,9,7,1,item_0
user_4925,5,2,5,4,3,item_2
user_4926,2,4,9,3,5,item_0
user_4927,9,9,1,5,5,item_2
user_4928,3,7,6,4,5,item_2
user_4929,4,6,8,10,5,item_0
user_4930,5,5,1,3,10,item_0
user_4931,1,10,3,7,10,item_0
user_4932,4,8,1,7,3,item_0
user_4933,1,1,10,3,6,item_2
user_4934,3,10,6,6,9,item_0
user_4935,6,5,4,10,3,item_2
user_4936,2,1,2,8,3,item_0
user_4937,4,5,10,4,10,item_2
user_4938,7,6,10,2,10,item_0
user_4939,3,10,9,6,6,item_0
user_4940,3,9,5,9,3,item_2
user_4941,9,8,9,1,2,item_2
user_4942,6,8,9,4,3,item_0
user_4943,4,7,4,2,2,item_2
user_4944,6,7,5,8,8,item_0
user_4945,9,1,5,5,9,item_0
user_4946,7,10,1,9,7,item_2
user_4947,9,2,8,3,8,item_0
user_4948,6,5,8,4,5,item_0
user_4949,8,4,7,6,9,item_2
user_4950,3,1,9,9,5,item_0
user_4951,1,4,7,8,10,item_0
user_4952,10,2,1,10,1,item_0
user_4953,6,6,4,4,9,item_2
user_4954,7,10,7,9,5,item_2
user_4955,3,10,3,8,6,item_0
user_4956,7,8,3,7,3,item_2
user_4957,10,2,9,5,5,item_0
user_4958,9,1,9,3,4,item_2
user_4959,6,4,4,5,4,item_2
user_4960,8,10,5,3,6,item_0
user_4961,5,9,7,9,10,item_0
user_4962,5,1,7,10,10,item_2
user_4963,6,7,8,5,9,item_0
user_4964,9,4,5,2,9,item_2
user_4965,4,4,9,8,4,item_0
user_4966,3,9,4,8,7,item_0
user_4967,4,7,5,9,1,item_0
user_4968,10,9,10,9,5,item_0
user_4969,5,5,8,7,2,item_2
user_4970,2,3,7,10,2,item_2
user_4971,7,8,3,4,10,item_2
user_4972,6,3,7,7,5,item_2
user_4973,4,1,6,4,7,item_0
user_4974,1,5,1,4,2,item_2
user_4975,7,5,7,6,1,item_0
user_4976,10,6,8,10,4,item_0
user_4977,4,7,10,4,10,item_1
user_4978,3,6,8,1,9,item_0
user_4979,3,8,10,8,8,item_0
user_4980,1,9,7,4,1,item_0
user_4981,7,6,10,9,4,item_0
user_4982,5,3,5,10,1,item_2
user_4983,2,7,7,4,3,item_0
user_4984,1,9,6,5,1,item_0
user_4985,7,5,10,9,10,item_2
user_4986,8,7,8,2,7,item_2
user_4987,4,5,6,6,4,item_2
user_4988,10,5,7,2,4,item_0
user_4989,1,7,4,8,6,item_2
user_4990,8,1,2,10,6,item_2
user_4991,1,10,4,7,4,item_2
user_4992,3,10,2,4,4,item_2
user_4993,5,8,2,9,8,item_3
user_4994,7,9,6,3,4,item_0
user_4995,3,8,4,9,7,item_1
user_4996,9,9,3,5,7,item_3
user_4997,5,7,5,2,1,item_2
user_4998,4,1,5,9,9,item_0
user_4999,1,8,1,8,7,item_0
